CSA,indicator,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,20ze
Sandtown-Winchester/Harlem Park,hh60inc,13.91,13.381443,14.25303,16.261407,16.0594,14.463211,13.45966,13.626609,15.106007,13.029027,,
Sandtown-Winchester/Harlem Park,hh75inc,7.38,6.72881,7.519593,9.189079,8.07789,8.309066,8.517289,8.819742,7.265901,6.713938,,
Sandtown-Winchester/Harlem Park,hhchpov,,,,,51.975988,59.82165,54.812174,56.704165,58.75509,61.071093,,
Sandtown-Winchester/Harlem Park,hhm75,6.87,6.647479,8.029986,7.374753,10.58,11.026985,12.951748,12.575107,13.030035,13.782406,,
Sandtown-Winchester/Harlem Park,hhpov,,,,,,35.847774,31.822899,35.04508,35.99493,36.380173,,
Sandtown-Winchester/Harlem Park,hhs,5541.0,,,,,,,,,4513.0,,
Sandtown-Winchester/Harlem Park,juvarr,,152.819891,138.872044,114.614918,103.092784,53.972104,,,,,,
Sandtown-Winchester/Harlem Park,juvdrug,,86.112796,58.217101,37.598545,33.959976,14.554275,,,,,,
Sandtown-Winchester/Harlem Park,juvviol,,16.979988,32.140691,23.650697,23.044269,10.309278,,,,,,
Sandtown-Winchester/Harlem Park,male,6810.0,,,,,,,,,,,
Sandtown-Winchester/Harlem Park,mhhi,23974.12,23565.15085,24006.354204,24822.404891,24374.125,24108.152564,24696.70059,25208.913433,25972.501706,23551.06958,,
Sandtown-Winchester/Harlem Park,ownroc,33.0,31.38,31.021417,30.755277,30.295526,30.295526,28.89147,28.209376,28.209376,25.651738,25.651738,
Sandtown-Winchester/Harlem Park,p2more,1.040548,,,,,0.786184,1.090028,0.446834,0.617969,0.718998,2.44991,
Sandtown-Winchester/Harlem Park,paa,96.636681,,,,,96.429952,96.184901,96.076946,96.308034,94.865505,92.479347,
Sandtown-Winchester/Harlem Park,pasi,0.315521,,,,,0.393092,0.410443,0.242351,0.285216,0.389105,0.503276,
Sandtown-Winchester/Harlem Park,phisp,0.73174,,,,,0.380204,0.1413,,0.404056,0.439858,1.918146,
Sandtown-Winchester/Harlem Park,phsip,,,,,,,,0.333232,,,,
Sandtown-Winchester/Harlem Park,ppac,0.18797,,,,,1.18572,1.345714,1.295062,1.022025,1.057351,0.683696,
Sandtown-Winchester/Harlem Park,prop,,42.628894,40.346402,44.441461,41.8904,44.978518,46.455424,37.056928,37.929646,35.110097,30.343716,
Sandtown-Winchester/Harlem Park,pwhite,1.08754,,,,,0.824849,0.827614,1.605574,1.3627,2.529183,1.965625,
Sandtown-Winchester/Harlem Park,racdiv,7.326862,,,,,7.189596,7.736803,7.930831,7.670708,10.394157,,
Sandtown-Winchester/Harlem Park,reosa,,46.05,26.415094,7.5,0.970874,1.298701,0.884956,0.540541,17.714286,11.111111,9.90566,
Sandtown-Winchester/Harlem Park,resrehab,1.63,0.95,1.202636,1.137863,1.007099,0.990589,1.111849,1.424549,2.302468,2.852377,3.275401,
Sandtown-Winchester/Harlem Park,salepr,12886.0,26000.0,34500.0,32000.0,18000.0,12550.0,24400.0,34500.0,53500.0,55000.0,,
Sandtown-Winchester/Harlem Park,shomes,107.0,120.0,68.0,67.0,88.0,62.0,90.0,100.0,102.0,182.0,,
Sandtown-Winchester/Harlem Park,shoot,,6.444683,7.384533,,,9.667025,7.585929,6.310419,6.176155,9.398496,5.236305,
Sandtown-Winchester/Harlem Park,totalres,6076.0,6079.0,6070.0,6064.0,6057.0,6057.0,6026.0,6037.0,6037.0,5984.0,5984.0,
Sandtown-Winchester/Harlem Park,tpop,14896.0,,,,,,,,,,10531.0,
Sandtown-Winchester/Harlem Park,vacant,30.99,32.62,33.097199,34.333773,35.033845,35.430081,29.970129,35.133344,34.818619,32.536765,31.951872,
Sandtown-Winchester/Harlem Park,vio,10.48,10.248396,16.30972,18.684037,,3.020246,3.318951,8.199437,6.741759,6.550802,6.133021,
Sandtown-Winchester/Harlem Park,viol,27.054243,21.549409,22.959184,22.422127,20.4753,26.114393,25.107411,27.994092,25.37594,22.22073,23.429108,
South Baltimore,Hhsi,,,,,,,,,,,,2.07
South Baltimore,affordm,37.599422,35.880399,37.599422,28.311841,30.2128,23.864895,20.098847,21.311475,20.932945,19.036428,,
South Baltimore,affordr,44.51146,38.461538,34.758705,28.311841,35.3974,33.75,30.727763,33.847472,28.061582,24.341193,,
South Baltimore,age18_,5.010927,,,,,5.537551,4.866114,5.072862,4.520233,5.020808,,
South Baltimore,age24_,10.365283,,,,,6.12935,5.545739,5.444047,4.99391,4.61807,,
South Baltimore,age5_,5.55729,,,,,5.777089,6.361289,6.488864,6.414941,7.222446,,
South Baltimore,age64_,70.917889,,,,,74.735804,76.077205,76.381633,77.425903,76.802255,,
South Baltimore,age65_,8.15,,,,,7.820206,7.149653,6.612593,6.645013,6.336421,,
South Baltimore,baltvac,,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,
South Baltimore,constper,,3.02,8.595139,0.296472,21.848243,31.296132,16.850668,0.0,0.290444,0.0,0.290444,
South Baltimore,crime,35.550356,43.552919,53.231346,47.611614,49.7971,41.835779,32.46956,27.78645,35.123322,38.401499,22.322822,
South Baltimore,dom,82.0,59.0,31.0,15.0,23.0,28.0,22.0,15.0,36.0,29.0,16.0,
South Baltimore,domvio,19.440194,38.245395,39.182017,,,,,,,,,
South Baltimore,fam,14.612166,,,,,15.508685,15.864799,15.768524,14.014934,15.704852,,
South Baltimore,female,3143.0,,,,,,,,,,,
South Baltimore,femhhs,18.061674,,,,,14.8,11.516315,12.23301,12.704918,13.345521,,
South Baltimore,fore,1.42,0.36,0.652045,1.067299,0.620018,0.501919,0.319582,0.987511,0.203311,0.377578,0.290444,
South Baltimore,hh25inc,13.52,12.656225,13.361495,15.94558,11.8563,9.863524,7.73447,7.562768,6.318208,6.316394,,
South Baltimore,hh40inc,12.0,10.00763,9.31978,5.943033,6.0712,6.544665,5.45067,5.296999,4.709937,3.847258,,
South Baltimore,hh60inc,20.21,19.157132,15.901605,13.329869,14.4946,12.686104,10.992692,10.869565,9.563469,7.723227,,
South Baltimore,hh75inc,13.37,13.805254,10.700625,9.379301,9.98093,8.933002,8.069428,6.70545,8.041356,8.182601,,
South Baltimore,hhchpov,,,,,5.124654,3.237858,0.123001,0.118906,0.371287,0.0,,
South Baltimore,hhm75,40.89,44.373759,50.716495,55.402217,57.6,61.972705,67.752741,69.565217,71.36703,73.93052,,
South Baltimore,hhpov,,,,,,3.701016,0.811908,0.826446,0.203666,0.0,,
South Baltimore,hhs,3107.0,,,,,,,,,3483.0,,
South Baltimore,juvarr,,64.516129,75.268817,64.516129,75.268817,16.129032,,,,,,
South Baltimore,juvdrug,,0.0,32.258065,10.752688,0.0,0.0,,,,,,
South Baltimore,juvviol,,16.129032,0.0,37.634409,0.0,5.376344,,,,,,
South Baltimore,male,3263.0,,,,,,,,,,,
South Baltimore,mhhi,69812.66,73341.651934,85172.624105,92130.065375,88487.045147,97440.962791,109517.96789,109295.240185,114107.319502,120741.429,,
South Baltimore,ownroc,71.0,70.01,69.828097,70.412096,70.947741,70.947741,71.673446,71.884984,71.884984,70.403718,70.403718,
South Baltimore,p2more,1.451764,,,,,1.338594,0.801957,0.811108,0.649614,1.006847,4.276316,
South Baltimore,paa,2.669372,,,,,2.43765,1.726247,2.295848,2.354852,2.389582,4.605263,
South Baltimore,pasi,2.669372,,,,,3.35353,3.126274,2.777014,2.287184,2.564103,3.679337,
South Baltimore,phisp,2.591321,,,,,5.016204,4.594264,,3.31574,4.443549,5.275341,
South Baltimore,phsip,,,,,,,,3.973055,,,,
South Baltimore,ppac,0.312207,,,,,0.112724,0.095147,0.109981,0.757883,0.886025,0.621345,
South Baltimore,prop,,37.777084,49.797065,44.333437,47.1433,38.089291,27.942554,21.3862,30.128005,32.781767,19.66906,
South Baltimore,pwhite,90.305963,,,,,87.741299,89.65611,90.032994,90.634727,88.709894,81.542398,
South Baltimore,racdiv,19.399738,,,,,27.025204,23.535544,21.111913,20.090743,23.556266,,
South Baltimore,reosa,,8.47,7.109005,1.123596,0.408163,0.37037,0.0,0.307692,3.278689,0.4329,0.350877,
South Baltimore,resrehab,5.99,5.44,7.261411,7.263564,5.491585,6.259226,5.665311,10.804531,7.377287,6.19418,6.157421,
South Baltimore,salepr,250500.0,250000.0,246750.0,309750.0,289900.0,306000.0,307250.0,325000.0,350000.0,295000.0,,
South Baltimore,shomes,186.0,179.0,196.0,218.0,299.0,231.0,272.0,281.0,269.0,269.0,,
South Baltimore,shoot,,0.312207,,,,0.156104,0.0,0.0,0.468311,0.624415,0.0,
South Baltimore,totalres,3307.0,3311.0,3374.0,3373.0,3387.0,3387.0,3442.0,3443.0,3443.0,3443.0,3443.0,
South Baltimore,tpop,6406.0,,,,,,,,,,8208.0,
South Baltimore,vacant,0.97,0.48,0.237107,0.385414,0.501919,0.38382,0.40674,0.232356,0.232356,0.290444,0.203311,
South Baltimore,vio,0.24,0.483238,0.74096,0.770827,,0.726322,0.464846,0.290444,0.232356,0.319489,0.319489,
South Baltimore,viol,2.97003,5.775835,3.43428,2.809866,2.34155,3.278177,4.214799,6.088042,4.995317,5.619732,2.653762,
Southeastern,Hhsi,,,,,,,,,,,,2.64
Southeastern,affordm,42.336683,41.075795,42.336683,40.566038,44.4145,53.627312,50.927247,50.217077,55.145929,50.405186,,
Southeastern,affordr,62.172285,55.763547,43.52651,40.566038,54.2982,55.57656,47.465035,53.040541,53.48632,59.594252,,
Southeastern,age18_,15.111821,,,,,19.093677,22.52886,22.363847,19.935223,19.242118,,
Southeastern,age24_,10.399361,,,,,6.197385,5.483405,5.197815,5.425101,5.917068,,
Southeastern,age5_,8.003195,,,,,7.988537,9.59596,10.826022,13.311741,13.682249,,
Southeastern,age64_,53.70607,,,,,53.179294,48.701299,48.99851,50.024291,50.069887,,
Southeastern,age65_,12.78,,,,,13.541107,13.690476,12.613806,11.303644,11.088678,,
Southeastern,baltvac,,0.0,5.882353,0.0,,,,0.0,0.0,5.882353,0.0,
Southeastern,constper,,0.55,0.0,0.545852,0.0,0.0,0.542594,1.092896,0.0,0.511771,0.541419,
Southeastern,crime,57.827476,67.731629,61.821086,62.460064,83.7061,102.715655,97.603834,96.00639,96.645367,93.929712,66.613419,
Southeastern,dom,86.0,67.0,80.0,36.0,64.0,54.0,34.0,36.0,25.0,21.0,20.5,
Southeastern,domvio,59.42492,63.897764,58.466454,,,,,,,,,
Southeastern,fam,31.810767,,,,,31.848853,34.07542,35.784753,36.306306,35.412926,,
Southeastern,female,3288.0,,,,,,,,,,,
Southeastern,femhhs,50.769231,,,,,49.152542,45.866667,41.60401,36.724566,44.613435,,
Southeastern,fore,1.63,1.21,0.989011,2.347162,1.96614,1.802294,1.247965,1.311475,0.710383,0.541419,0.541419,
Southeastern,hh25inc,48.6,46.922008,47.74367,46.674766,38.4583,38.191633,36.119945,37.847534,32.117117,32.271095,,
Southeastern,hh40inc,22.76,20.418,20.744951,20.268313,22.2874,21.1426,19.627442,18.026906,20.045045,20.915619,,
Southeastern,hh60inc,12.61,14.099201,14.687678,15.726472,15.8777,18.488529,17.446615,16.233184,16.846847,18.626571,,
Southeastern,hh75inc,6.08,6.990123,4.804144,5.133509,8.00168,7.962213,8.587006,8.026906,8.468468,7.181329,,
Southeastern,hhchpov,,,,,53.250975,51.587302,51.501416,52.896725,45.880612,42.322457,,
Southeastern,hhm75,9.94,11.570669,12.019556,12.19694,15.37,14.215025,18.218991,19.865471,22.522523,21.005386,,
Southeastern,hhpov,,,,,,26.256564,29.448819,30.28169,27.572663,26.661329,,
Southeastern,hhs,2452.0,,,,,,,,,2228.0,,
Southeastern,juvarr,,14.652015,25.641026,36.630037,40.29304,21.978022,,,,,,
Southeastern,juvdrug,,7.326007,12.820513,9.157509,12.820513,9.157509,,,,,,
Southeastern,juvviol,,3.663004,1.831502,10.989011,14.652015,3.663004,,,,,,
Southeastern,male,2972.0,,,,,,,,,,,
Southeastern,mhhi,30506.03,30864.313084,30968.116197,31152.464072,32102.228477,30838.873288,34040.858333,33777.022222,36666.333333,36377.27551,,
Southeastern,ownroc,69.0,62.77,65.494505,65.174672,63.134899,63.134899,59.631036,60.327869,60.327869,54.195994,54.195994,
Southeastern,p2more,2.236422,,,,,1.289629,0.36075,1.02632,1.279352,2.220842,3.278204,
Southeastern,paa,25.367412,,,,,26.974745,33.080808,29.581195,31.433198,29.367914,24.542233,
Southeastern,pasi,1.805112,,,,,1.791152,1.334776,2.00298,1.94332,0.621214,1.284702,
Southeastern,phisp,19.920128,,,,,21.869962,23.304473,,26.54251,28.234198,40.785588,
Southeastern,phsip,,,,,,,,25.591789,,,,
Southeastern,ppac,1.517572,,,,,1.558302,0.505051,0.546267,0.0,0.729927,1.166568,
Southeastern,prop,,53.194888,48.242812,49.201278,70.2875,81.469649,75.559105,72.84345,79.872204,76.517572,47.923323,
Southeastern,pwhite,49.153355,,,,,46.51621,41.414141,41.251448,38.801619,38.825905,28.942705,
Southeastern,racdiv,73.378069,,,,,74.859438,76.363123,79.170017,77.658458,77.08096,,
Southeastern,reosa,,25.49,12.5,6.25,1.5625,1.176471,3.030303,2.702703,21.538462,9.090909,7.042254,
Southeastern,resrehab,2.01,2.25,1.208791,1.69214,1.310759,1.747679,2.930005,2.786885,2.295082,2.814739,2.165674,
Southeastern,salepr,79000.0,90000.0,70000.0,83000.0,75000.0,67000.0,83972.0,85000.0,125000.0,100100.0,,
Southeastern,shomes,49.0,46.0,37.0,39.0,69.0,53.0,86.0,90.0,128.0,139.0,,
Southeastern,shoot,,1.118211,0.798722,,,1.597444,2.236422,2.875399,2.396166,3.354633,3.674121,
Southeastern,totalres,1841.0,1821.0,1820.0,1832.0,1831.0,1831.0,1843.0,1830.0,1830.0,1847.0,1847.0,
Southeastern,tpop,6260.0,,,,,,,,,,6772.0,
Southeastern,vacant,0.54,0.66,0.934066,2.019651,1.911524,1.802294,1.302225,1.256831,1.420765,0.920411,1.082837,
Southeastern,vio,0.71,2.031851,5.21978,2.620087,,1.465003,1.790559,2.295082,2.95082,1.407688,1.353546,
Southeastern,viol,10.702875,14.536741,13.578275,12.619808,12.4601,19.009585,19.968051,21.405751,16.773163,17.412141,18.690096,
Southern Park Heights,Hhsi,,,,,,,,,,,,2.72
Southern Park Heights,affordm,41.823662,47.405112,41.823662,42.620087,44.2248,46.252677,49.130435,41.677255,58.832117,47.120419,,
Southern Park Heights,affordr,45.942275,53.323803,44.958678,42.620087,58.2884,60.267398,55.816327,58.434725,58.486906,49.882747,,
Southern Park Heights,age18_,17.667871,,,,,15.598419,14.484719,14.551914,14.692572,15.050167,,
Southern Park Heights,age24_,11.133695,,,,,11.251758,10.049751,7.946636,6.530899,7.684345,,
Southern Park Heights,age5_,8.152665,,,,,8.793785,7.405828,6.685035,5.337079,3.583373,,
Southern Park Heights,age64_,50.587173,,,,,53.479338,54.93248,55.597448,56.850811,54.507087,,
Southern Park Heights,age65_,12.46,,,,,10.876699,13.127221,15.218968,16.588639,19.175028,,
Southern Park Heights,baltvac,,27.832168,25.510204,24.291498,,,,25.980392,21.108179,19.918145,15.977175,
Southern Park Heights,constper,,0.0,0.249626,0.0,1.003261,0.0,0.0,0.0,0.255624,0.0,0.0,
Southern Park Heights,crime,59.545318,55.028606,55.85667,58.039747,51.5658,56.082505,56.910569,49.457995,40.725685,49.081602,41.252635,
Southern Park Heights,dom,82.0,56.0,40.0,57.0,46.0,56.0,40.0,32.0,29.0,28.0,23.0,
Southern Park Heights,domvio,57.061126,64.06203,55.32972,,,,,,,,,
Southern Park Heights,fam,38.341422,,,,,35.092515,32.066359,30.18711,27.352815,26.752286,,
Southern Park Heights,female,7247.0,,,,,,,,,,,
Southern Park Heights,femhhs,68.684645,,,,,68.903535,64.112639,66.804408,63.943441,64.60537,,
Southern Park Heights,fore,1.93,0.92,1.298053,2.825706,2.3075,1.454728,1.403777,0.613497,1.022495,1.285347,0.385604,
Southern Park Heights,hh25inc,43.53,46.511091,46.482585,50.520886,48.3745,48.170732,48.425031,50.08316,50.365277,47.997388,,
Southern Park Heights,hh40inc,16.47,17.535709,14.97698,14.117648,19.4856,20.037847,17.156657,16.507277,18.371294,15.367871,,
Southern Park Heights,hh60inc,20.29,19.007862,20.215159,15.400247,13.7654,11.480235,13.229735,11.975052,12.634293,13.299956,,
Southern Park Heights,hh75inc,8.4,7.64401,6.75865,6.52403,6.74897,6.3709,7.370853,7.027027,4.340352,7.20505,,
Southern Park Heights,hhchpov,,,,,52.92581,51.345415,50.180151,48.490108,41.626984,30.489939,,
Southern Park Heights,hhm75,11.32,9.301328,11.566625,13.43719,11.63,13.940286,13.817724,14.407484,14.288784,16.129734,,
Southern Park Heights,hhpov,,,,,,35.931034,34.870521,31.625756,31.035857,29.756915,,
Southern Park Heights,hhs,4739.0,,,,,,,,,4594.0,,
Southern Park Heights,juvarr,,47.78157,58.020478,38.225256,31.399317,17.74744,,,,,,
Southern Park Heights,juvdrug,,20.477816,25.255973,12.286689,7.508532,2.047782,,,,,,
Southern Park Heights,juvviol,,10.921502,10.238908,4.778157,7.508532,2.047782,,,,,,
Southern Park Heights,male,6037.0,,,,,,,,,,,
Southern Park Heights,mhhi,29357.24,27238.609428,26949.470752,24175.194757,26015.22108,26191.542466,26320.158451,24941.37464,24824.13786,27358.50256,,
Southern Park Heights,ownroc,48.0,45.95,46.055916,45.111278,44.118385,44.118385,42.368555,41.666667,41.666667,38.946015,38.946015,
Southern Park Heights,p2more,1.12165,,,,,0.421941,0.774698,1.37761,1.4201,1.958911,2.49531,
Southern Park Heights,paa,95.739235,,,,,94.293751,93.830846,93.322216,92.10362,89.974518,90.450281,
Southern Park Heights,pasi,0.21078,,,,,0.381756,0.341151,0.413283,0.655431,0.852047,0.150094,
Southern Park Heights,phisp,0.940982,,,,,2.67899,2.857143,,2.434457,2.802994,2.467167,
Southern Park Heights,phsip,,,,,,,,1.885151,,,,
Southern Park Heights,ppac,0.42156,,,,,0.033487,0.042644,0.036253,0.023408,0.732601,0.722326,
Southern Park Heights,prop,,36.961759,37.037037,40.499849,33.8001,37.639265,38.015658,29.73502,24.239687,31.616983,25.895815,
Southern Park Heights,pwhite,1.565793,,,,,2.190074,2.153518,2.965487,3.362984,3.67893,3.714822,
Southern Park Heights,racdiv,9.282426,,,,,15.244222,15.992057,15.329489,17.852468,22.375124,,
Southern Park Heights,reosa,,52.7,23.214286,6.25,0.0,4.716981,0.0,0.0,28.481013,20.491803,12.258065,
Southern Park Heights,resrehab,2.23,1.59,1.647529,2.0005,1.354402,1.379483,1.914242,2.735174,3.144172,4.096081,5.321337,
Southern Park Heights,salepr,21000.0,18800.0,19552.0,28500.0,19900.0,18050.0,30600.0,45000.0,49150.0,60500.0,,
Southern Park Heights,shomes,107.0,83.0,50.0,40.0,82.0,82.0,88.0,86.0,108.0,177.0,,
Southern Park Heights,shoot,,4.59199,3.839205,,,4.215598,3.839205,5.420054,3.914484,3.312255,4.140319,
Southern Park Heights,totalres,4037.0,4030.0,4006.0,3999.0,3987.0,3987.0,3918.0,3912.0,3912.0,3890.0,3890.0,
Southern Park Heights,tpop,13284.0,,,,,,,,,,10660.0,
Southern Park Heights,vacant,17.71,17.41,17.124314,18.529632,19.563582,19.889641,20.546197,20.858896,19.376278,18.843188,18.020566,
Southern Park Heights,vio,8.35,10.173697,10.733899,12.803201,,3.394589,4.160286,7.285276,6.339468,4.678663,5.064267,
Southern Park Heights,viol,18.744354,18.066847,18.819633,16.937669,17.1635,17.539898,17.91629,19.421861,16.485998,17.464619,15.35682,
Southwest Baltimore,Hhsi,,,,,,,,,,,,2.81
Southwest Baltimore,affordm,41.943734,41.586748,41.943734,31.678252,30.6481,31.35187,30.769231,37.72242,29.776675,32.371393,,
Southwest Baltimore,affordr,54.452593,55.919127,33.70892,31.678252,63.1618,60.451164,58.750891,60.427413,58.945527,60.986547,,
Southwest Baltimore,age18_,19.066257,,,,,17.84443,18.790729,18.250905,17.744253,16.361992,,
Southwest Baltimore,age24_,10.998043,,,,,8.367859,8.165694,7.730214,8.3034,7.732059,,
Southwest Baltimore,age5_,8.001118,,,,,8.957227,9.962033,10.324764,9.716236,9.91538,,
Southwest Baltimore,age64_,51.976517,,,,,53.591644,52.462175,52.80532,53.071121,53.698082,,
Southwest Baltimore,age65_,9.96,,,,,11.23884,10.619369,10.888797,11.16499,12.292488,,
Southwest Baltimore,baltvac,,10.746988,10.839981,8.224719,,,,10.126582,9.670866,8.939873,8.279221,
Southwest Baltimore,constper,,0.24,0.121551,0.0,0.0,0.0,0.0,0.121462,0.0,0.0,0.0,
Southwest Baltimore,crime,79.340229,82.694996,76.041375,83.701426,80.6821,91.305563,91.864691,96.2818,80.57031,85.266984,66.200727,
Southwest Baltimore,dom,88.0,58.0,38.0,37.0,54.0,37.0,49.0,31.0,27.0,40.0,28.0,
Southwest Baltimore,domvio,71.959743,77.159631,65.194297,,,,,,,,,
Southwest Baltimore,fam,36.402672,,,,,32.075783,34.673036,33.396519,33.925492,31.099533,,
Southwest Baltimore,female,9200.0,,,,,,,,,,,
Southwest Baltimore,femhhs,63.521188,,,,,62.352337,59.857482,60.681115,55.465175,57.019064,,
Southwest Baltimore,fore,2.51,0.94,1.16689,1.849824,1.5269,1.345128,1.02016,0.0,0.923114,0.570596,0.194245,
Southwest Baltimore,hh25inc,43.8,44.640143,44.904552,49.632348,50.0835,49.818781,49.217592,49.508875,45.946878,46.730147,,
Southwest Baltimore,hh40inc,22.98,21.650726,19.889459,17.972467,14.4337,16.441516,17.87185,17.404791,19.385995,20.912684,,
Southwest Baltimore,hh60inc,17.18,13.48023,14.998564,13.874403,13.7655,12.981878,13.556251,12.011029,12.728527,13.851958,,
Southwest Baltimore,hh75inc,5.66,8.431364,7.023269,7.446348,9.83963,8.599671,8.038214,9.581251,8.589169,5.084441,,
Southwest Baltimore,hhchpov,,,,,54.965986,50.53342,48.027102,49.225293,45.773875,50.904137,,
Southwest Baltimore,hhm75,10.37,11.797537,13.184155,11.074433,11.88,12.158155,11.316093,11.494055,13.349431,13.420769,,
Southwest Baltimore,hhpov,,,,,,32.983683,36.015982,35.783245,32.034366,33.668831,,
Southwest Baltimore,hhs,6288.0,,,,,,,,,5566.0,,
Southwest Baltimore,juvarr,,105.842912,68.007663,84.291188,84.770115,81.417625,,,,,,
Southwest Baltimore,juvdrug,,65.613027,26.819923,35.440613,23.94636,29.693487,,,,,,
Southwest Baltimore,juvviol,,14.846743,10.057471,11.015326,17.241379,11.97318,,,,,,
Southwest Baltimore,male,8685.0,,,,,,,,,,,
Southwest Baltimore,mhhi,28513.85,27751.892508,28085.241414,25198.899204,24946.044492,25151.903315,25678.435714,25427.842342,28149.504021,27176.59809,,
Southwest Baltimore,ownroc,29.0,27.16,26.498116,26.104418,25.024237,25.024237,23.609424,23.284343,23.284343,21.014933,21.014933,
Southwest Baltimore,p2more,2.05759,,,,,3.582891,2.283674,2.962655,3.286638,3.061818,3.806202,
Southwest Baltimore,paa,75.772994,,,,,74.22536,75.491585,73.573591,72.737069,73.871197,75.229358,
Southwest Baltimore,pasi,1.140621,,,,,1.289607,1.739672,2.873597,2.921456,2.693624,0.917431,
Southwest Baltimore,phisp,3.639922,,,,,6.167941,6.454355,,6.112308,4.043666,6.899689,
