CSA,indicator,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,20_1
North Baltimore/Guilford/Homeland,kra,,,,,,,66.666667,66.176471,,,,
North Baltimore/Guilford/Homeland,nohhint,,,,,,,,10.016639,9.014854,8.529665,,
North Baltimore/Guilford/Homeland,novhcl,,13.898917,15.447809,16.734951,16.7916,15.066517,17.37212,18.685524,18.695578,18.968186,,
North Baltimore/Guilford/Homeland,numbus,411.0,394.0,415.0,504.0,459.0,304.0,371.0,346.0,365.0,242.0,,
North Baltimore/Guilford/Homeland,palg1,,,,,,12.5,55.0,37.037,,,,
North Baltimore/Guilford/Homeland,palg2,,,,,,57.8947,56.5217,43.1818,,,,
North Baltimore/Guilford/Homeland,pmath3,,,,,,72.2222,57.8125,59.6774,,,,
North Baltimore/Guilford/Homeland,pmath5,,,,,,42.8571,69.1176,56.3636,,,,
North Baltimore/Guilford/Homeland,pmath8,,,,,,23.8095,9.52381,20.0,,,,
North Baltimore/Guilford/Homeland,prbprl,,,,0.673401,,,,,,,,
North Baltimore/Guilford/Homeland,pread3,,,,,,77.7778,41.1765,55.5556,,,,
North Baltimore/Guilford/Homeland,pread5,,,,,,52.0833,58.8235,60.5263,,,,
North Baltimore/Guilford/Homeland,pread8,,,,,,50.0,56.8627,60.5263,,,,
North Baltimore/Guilford/Homeland,pubtran,,9.326631,10.812608,10.065891,9.91205,10.99819,11.689071,12.144324,12.572479,12.122526,,
North Baltimore/Guilford/Homeland,regvote,64.659933,,62.026936,,64.087542,,64.114475,,65.057239,,,
North Baltimore/Guilford/Homeland,smlbus,397.0,385.0,401.0,479.0,428.0,282.0,338.0,310.0,342.0,219.0,,
North Baltimore/Guilford/Homeland,trees,,49.600128,,,,,,50.404206,,,,
North Baltimore/Guilford/Homeland,voted,59.0,,46.653199,,51.024482,,47.845118,,65.117483,,,
North Baltimore/Guilford/Homeland,walked,,13.784892,14.177417,16.234403,14.6447,12.306836,12.200468,9.709592,10.790553,11.920243,,
North Baltimore/Guilford/Homeland,wlksc,,55.095395,,,,,,58.395,,,,
Northwood,CSA2010,,,,,,,,,,,,Northwood
Northwood,arrest,,,,,14.73607,9.604106,6.609385,,,,,
Northwood,banks,,0.0,0.060085,0.060085,0.060085,0.060085,0.060085,0.060085,0.060085,0.060085,,
Northwood,biz1_,13.375796,8.965517,5.882353,6.043956,5.08475,7.909605,5.517241,7.874016,6.61157,5.426357,,
Northwood,biz2_,32.484076,18.62069,18.300654,22.527473,11.8644,12.99435,19.310345,25.984252,21.487603,12.403101,,
Northwood,biz4_,43.949045,40.689655,38.562092,42.857143,44.0678,29.0,29.655172,32.283465,30.578512,24.031008,,
Northwood,bkln,,,3.206213,,,,,,,,4.93238,
Northwood,busload,,,,,,,,282.101,285.997,,,
Northwood,clogged,4.145887,6.128703,4.266058,4.446314,2.944181,2.763925,2.583669,2.042901,2.703839,4.025717,4.085802,
Northwood,cmos,,3.0,,,1.0,,,,,,,
Northwood,comprop,63.0,63.0,63.0,63.0,63.0,63.0,62.0,62.0,62.0,59.0,,
Northwood,crehab,11.111111,19.047619,22.222222,7.936508,22.222222,15.873016,11.290323,30.645161,24.193548,18.644068,,
Northwood,dirtyst,34.248633,38.214264,40.31725,28.059845,32.626329,31.84522,22.772337,30.222917,12.978429,27.21865,20.489095,
Northwood,elheat,,11.492806,13.32478,14.309796,16.4937,17.21667,18.769456,16.927843,18.558754,18.13629,,
Northwood,hcvhouse,,,,,146.457766,135.778636,128.683103,121.305419,110.194461,109.493302,,
Northwood,heatgas,,72.769784,71.920821,74.002622,72.1834,74.259853,72.239517,74.198251,71.392359,72.777678,,
Northwood,hfai,,,8.857143,,,9.142857,,,,,,
Northwood,kra,,,,,,,54.310345,50.406504,,,,
Northwood,nohhint,,,,,,,,18.822886,18.667391,16.723305,,
Northwood,novhcl,,15.791367,13.91129,12.642817,13.0402,14.934942,16.022706,16.982507,17.255115,18.350921,,
Northwood,numbus,157.0,145.0,153.0,182.0,177.0,177.0,145.0,127.0,121.0,129.0,,
Northwood,palg1,,,,,,6.66667,13.2743,10.2804,,,,
Northwood,palg2,,,,,,6.45161,3.0,6.31579,,,,
Northwood,pmath3,,,,,,27.2059,25.974,34.6405,,,,
Northwood,pmath5,,,,,,23.8095,21.7742,15.3846,,,,
Northwood,pmath8,,,,,,4.71698,5.31915,6.38298,,,,
Northwood,prbprl,,,,3.416422,,,,,,,,
Northwood,pread3,,,,,,25.9259,14.2857,18.8312,,,,
Northwood,pread5,,,,,,19.8413,23.5772,16.3636,,,,
Northwood,pread8,,,,,,15.8333,18.8679,16.3636,,,,
Northwood,pubtran,,16.19288,16.687491,14.784483,13.5449,12.019958,13.68518,15.512224,16.643589,19.054836,,
Northwood,regvote,77.206745,,78.40176,,75.564516,,78.966278,,78.826979,,,
Northwood,smlbus,148.0,137.0,143.0,173.0,164.0,163.0,125.0,111.0,109.0,109.0,,
Northwood,trees,,28.312457,,,,,,27.93172,,,,
Northwood,voted,51.4,,57.697947,,43.853692,,51.019062,,50.967262,,,
Northwood,walked,,5.844846,4.87297,5.057471,3.70207,3.915936,4.679349,5.034924,5.040155,5.814274,,
Northwood,wlksc,,44.605,,,,,,47.599,,,,
Oldtown/Middle East,CSA2010,,,,,,,,,,,,Oldtown/Middle East
Oldtown/Middle East,arrest,,,,,89.687292,57.751164,37.620996,,,,,
Oldtown/Middle East,banks,,0.343249,0.399162,0.399162,0.498952,0.399162,0.399162,0.399162,0.399162,0.498952,,
Oldtown/Middle East,biz1_,7.789474,6.25,6.639004,1.782531,5.05263,24.918033,21.689786,13.318025,15.651359,24.050633,,
Oldtown/Middle East,biz2_,26.947368,11.041667,14.937759,14.616756,16.8421,31.47541,50.441362,52.009185,35.613871,39.60217,,
Oldtown/Middle East,biz4_,43.578947,37.916667,37.136929,28.163993,38.9474,49.0,60.151324,59.012629,45.923149,52.712477,,
Oldtown/Middle East,bkln,,,4.904029,,,,,,,,6.500994,
Oldtown/Middle East,busload,,,,,,,,1021.26,1497.05,,,
Oldtown/Middle East,clogged,11.784897,8.810069,8.083026,9.979044,3.592456,3.392875,4.49057,3.492665,4.191198,4.59036,5.787846,
Oldtown/Middle East,cmos,,30.0,,,3.0,,,,,,,
Oldtown/Middle East,comprop,480.0,486.0,495.0,487.0,491.0,491.0,487.0,486.0,486.0,473.0,,
Oldtown/Middle East,crehab,24.375,27.160494,24.040404,13.141684,19.551935,21.792261,24.640657,21.193416,22.427984,24.312896,,
Oldtown/Middle East,dirtyst,65.446224,52.402746,47.69983,43.00968,38.51911,44.306955,41.113661,44.406746,28.240695,61.371121,51.392077,
Oldtown/Middle East,elheat,,45.057346,46.151812,48.08476,46.5876,46.645866,47.58106,44.977734,49.351297,50.228971,,
Oldtown/Middle East,hcvhouse,,,,,80.521018,93.433613,90.748899,80.101896,83.691602,85.271318,,
Oldtown/Middle East,heatgas,,48.416166,48.505686,46.889432,49.3017,48.985959,49.356665,51.707076,45.908184,44.034707,,
Oldtown/Middle East,hfai,,,8.392857,,,8.884615,,,,,,
Oldtown/Middle East,kra,,,,,,,32.727273,34.782609,,,,
Oldtown/Middle East,nohhint,,,,,,,,40.524493,34.530938,32.562063,,
Oldtown/Middle East,novhcl,,70.808301,68.262364,69.845151,71.5942,70.956838,68.991251,66.180109,61.701597,60.858038,,
Oldtown/Middle East,numbus,475.0,480.0,482.0,561.0,475.0,610.0,793.0,871.0,1067.0,1106.0,,
Oldtown/Middle East,palg1,,,,,,6.25,1.92308,2.04082,,,,
Oldtown/Middle East,palg2,,,,,,3.57143,0.0,2.89855,,,,
Oldtown/Middle East,pmath3,,,,,,9.81595,9.65909,12.5926,,,,
Oldtown/Middle East,pmath5,,,,,,3.36134,3.5461,12.5,,,,
Oldtown/Middle East,pmath8,,,,,,0.92593,1.02041,7.14286,,,,
Oldtown/Middle East,prbprl,,,,9.008649,,,,,,,,
Oldtown/Middle East,pread3,,,,,,9.20245,7.86517,5.92593,,,,
Oldtown/Middle East,pread5,,,,,,5.88235,3.5461,8.69565,,,,
Oldtown/Middle East,pread8,,,,,,5.50459,9.90099,8.69565,,,,
Oldtown/Middle East,pubtran,,41.208542,40.426439,38.461538,35.0285,35.854456,29.495832,26.950608,27.894157,32.956552,,
Oldtown/Middle East,regvote,77.325349,,75.169661,,72.095808,,75.755155,,79.88024,,,
Oldtown/Middle East,smlbus,448.0,456.0,447.0,521.0,437.0,551.0,733.0,815.0,1025.0,1015.0,,
Oldtown/Middle East,trees,,10.100282,,,,,,10.149635,,,,
Oldtown/Middle East,voted,35.2,,48.223553,,30.103359,,40.372588,,33.849742,,,
Oldtown/Middle East,walked,,8.63244,10.234542,14.990138,23.2793,23.426002,22.072251,22.118826,20.396913,18.580007,,
Oldtown/Middle East,wlksc,,84.865385,,,,,,90.779,,,,
Orangeville/East Highlandtown,CSA2010,,,,,,,,,,,,Orangeville/East Highlandtown
Orangeville/East Highlandtown,arrest,,,,,88.386291,49.118912,28.802979,,,,,
Orangeville/East Highlandtown,banks,,0.328551,0.328551,0.328551,0.328551,0.219034,0.328551,0.328551,0.219034,0.328551,,
Orangeville/East Highlandtown,biz1_,6.509946,4.797048,6.761566,3.535354,6.17284,10.651828,6.52921,8.318584,8.044164,8.805031,,
Orangeville/East Highlandtown,biz2_,18.80651,11.623616,13.701068,15.488215,13.5802,17.170111,21.477663,29.911504,20.504732,17.610063,,
Orangeville/East Highlandtown,biz4_,32.730561,31.549816,31.672598,29.461279,33.5097,32.0,31.443299,38.40708,30.599369,28.773585,,
Orangeville/East Highlandtown,bkln,,,3.234984,,,,,,,,1.900165,
Orangeville/East Highlandtown,busload,,,,,,,,823.459,947.058,,,
Orangeville/East Highlandtown,clogged,11.389771,12.92301,8.980396,6.571022,5.366334,3.066477,5.475851,7.447158,6.461505,7.00909,8.323294,
Orangeville/East Highlandtown,cmos,,7.0,,,1.0,,,,,,,
Orangeville/East Highlandtown,comprop,619.0,620.0,625.0,625.0,624.0,624.0,623.0,623.0,623.0,618.0,,
Orangeville/East Highlandtown,crehab,15.508885,16.129032,20.96,16.96,12.339744,12.179487,14.446228,14.927769,11.87801,14.07767,,
Orangeville/East Highlandtown,dirtyst,109.078962,110.393166,100.64615,76.771438,106.341036,112.145439,138.100975,146.095718,105.902968,151.133501,141.496003,
Orangeville/East Highlandtown,elheat,,11.166335,14.993523,17.893082,20.2731,20.987654,21.797207,23.061105,22.680107,23.03198,,
Orangeville/East Highlandtown,hcvhouse,,,,,102.779573,79.355609,85.31746,70.648683,73.461284,69.958848,,
Orangeville/East Highlandtown,heatgas,,73.227303,67.001295,67.201258,64.3514,65.931805,68.579235,67.479436,68.603617,69.895449,,
Orangeville/East Highlandtown,hfai,,,8.619048,,,8.944444,,,,,,
Orangeville/East Highlandtown,kra,,,,,,,17.241379,29.710145,,,,
Orangeville/East Highlandtown,nohhint,,,,,,,,24.324324,23.213756,21.494465,,
Orangeville/East Highlandtown,novhcl,,27.998675,25.777202,25.943396,26.0908,25.014697,22.677596,20.299647,18.885265,18.542435,,
Orangeville/East Highlandtown,numbus,553.0,542.0,562.0,594.0,567.0,629.0,582.0,565.0,634.0,636.0,,
Orangeville/East Highlandtown,palg1,,,,,,4.34783,16.1017,12.037,,,,
Orangeville/East Highlandtown,palg2,,,,,,5.55556,1.72414,10.1695,,,,
Orangeville/East Highlandtown,pmath3,,,,,,15.0289,11.6883,12.1387,,,,
Orangeville/East Highlandtown,pmath5,,,,,,15.5172,8.47458,12.5786,,,,
Orangeville/East Highlandtown,pmath8,,,,,,11.5385,8.41121,4.6875,,,,
Orangeville/East Highlandtown,prbprl,,,,4.259747,,,,,,,,
Orangeville/East Highlandtown,pread3,,,,,,15.0289,7.38255,9.58084,,,,
Orangeville/East Highlandtown,pread5,,,,,,13.913,10.1695,9.7561,,,,
Orangeville/East Highlandtown,pread8,,,,,,23.1481,17.5926,9.7561,,,,
Orangeville/East Highlandtown,pubtran,,20.536142,19.217759,19.74026,19.6205,23.376623,21.384068,18.952922,17.829762,20.33313,,
Orangeville/East Highlandtown,regvote,53.212155,,56.486749,,56.583877,,59.664214,,60.482864,,,
Orangeville/East Highlandtown,smlbus,520.0,511.0,518.0,553.0,527.0,573.0,534.0,518.0,584.0,575.0,,
Orangeville/East Highlandtown,trees,,12.616966,,,,,,12.174089,,,,
Orangeville/East Highlandtown,voted,34.0,,31.538782,,28.935753,,31.566533,,35.765084,,,
Orangeville/East Highlandtown,walked,,11.488751,8.985201,7.98111,7.15826,5.373936,2.647975,1.887175,1.965795,1.340646,,
Orangeville/East Highlandtown,wlksc,,50.81201,,,,,,50.995,,,,
Patterson Park North & East,CSA2010,,,,,,,,,,,,Patterson Park North & East
Patterson Park North & East,arrest,,,,,56.832243,29.344175,21.238573,,,,,
Patterson Park North & East,banks,,0.068733,0.0,0.0,0.068733,0.068733,0.068733,0.068733,0.068733,0.068733,,
Patterson Park North & East,biz1_,8.292683,10.309278,11.111111,5.963303,7.28155,7.303371,4.733728,2.985075,3.571429,6.451613,,
Patterson Park North & East,biz2_,18.536585,19.072165,22.705314,21.100917,15.0485,15.168539,15.384615,21.641791,12.857143,13.709677,,
Patterson Park North & East,biz4_,39.512195,34.536082,33.816425,38.990826,40.7767,35.0,26.035503,30.597015,22.142857,21.774194,,
Patterson Park North & East,bkln,,,0.520414,,,,,,,,2.898812,
Patterson Park North & East,busload,,,,,,,,330.126,388.551,,,
Patterson Park North & East,clogged,10.653653,7.010791,5.223727,6.873325,4.467661,3.780329,6.117259,4.88006,5.08626,5.29246,4.88006,
Patterson Park North & East,cmos,,56.0,,,43.0,,,,,,,
Patterson Park North & East,comprop,162.0,162.0,161.0,161.0,157.0,157.0,153.0,153.0,153.0,146.0,,
Patterson Park North & East,crehab,7.407407,6.790123,6.832298,9.937888,7.006369,13.375796,3.921569,36.601307,8.496732,10.273973,,
Patterson Park North & East,dirtyst,392.32937,191.903224,187.366829,126.812839,162.485394,202.83181,206.955805,216.028593,139.872156,200.357413,174.170046,
Patterson Park North & East,elheat,,20.35707,22.678358,23.553477,23.5523,22.138837,22.597598,22.384106,21.319404,22.67658,,
Patterson Park North & East,hcvhouse,,,,,260.35761,245.522062,233.895374,238.095238,218.88412,216.484608,,
Patterson Park North & East,heatgas,,69.854299,66.779593,66.04325,68.7463,69.606004,69.162913,69.952696,71.90946,71.042849,,
Patterson Park North & East,hfai,,,12.65,,,10.8,,,,,,
Patterson Park North & East,kra,,,,,,,25.287356,25.641026,,,,
Patterson Park North & East,nohhint,,,,,,,,18.656575,16.308764,12.717668,,
Patterson Park North & East,novhcl,,34.393597,32.582702,29.281122,26.048,24.634146,20.457958,19.754021,19.191333,19.702602,,
Patterson Park North & East,numbus,205.0,194.0,207.0,218.0,206.0,178.0,169.0,134.0,140.0,124.0,,
Patterson Park North & East,palg1,,,,,,2.22222,12.6761,4.69799,,,,
Patterson Park North & East,palg2,,,,,,4.34783,4.54545,7.69231,,,,
Patterson Park North & East,pmath3,,,,,,12.1053,23.2258,19.9005,,,,
Patterson Park North & East,pmath5,,,,,,13.4969,11.4458,20.0,,,,
Patterson Park North & East,pmath8,,,,,,15.9091,4.6875,4.91803,,,,
Patterson Park North & East,prbprl,,,,5.70974,,,,,,,,
Patterson Park North & East,pread3,,,,,,14.7368,13.5484,12.8866,,,,
Patterson Park North & East,pread5,,,,,,14.1104,9.03614,10.8333,,,,
Patterson Park North & East,pread8,,,,,,14.4828,9.79021,10.8333,,,,
Patterson Park North & East,pubtran,,21.369949,20.586536,18.552036,14.796,15.852497,14.945138,12.198356,12.477371,13.326595,,
Patterson Park North & East,regvote,71.044723,,65.662012,,73.201343,,76.940072,,77.779742,,,
Patterson Park North & East,smlbus,200.0,189.0,203.0,209.0,197.0,171.0,163.0,125.0,132.0,112.0,,
Patterson Park North & East,trees,,5.507263,,,,,,6.453564,,,,
Patterson Park North & East,voted,37.2,,43.53014,,31.719391,,47.631253,,48.136364,,,
Patterson Park North & East,walked,,7.133838,6.573245,8.922511,8.32002,7.307117,8.134695,8.220631,7.143852,6.8149,,
Patterson Park North & East,wlksc,,79.777778,,,,,,88.556,,,,
Penn North/Reservoir Hill,CSA2010,,,,,,,,,,,,Penn North/Reservoir Hill
Penn North/Reservoir Hill,arrest,,,,,94.112826,35.924054,38.787753,,,,,
Penn North/Reservoir Hill,banks,,0.0,0.103434,0.0,0.103434,0.0,0.0,0.0,0.0,0.206868,,
Penn North/Reservoir Hill,biz1_,6.504065,11.25,7.228916,8.465608,10.1818,7.420495,2.985075,4.545455,3.278688,3.738318,,
Penn North/Reservoir Hill,biz2_,16.666667,16.25,19.879518,22.222222,18.5455,17.667845,9.701493,12.727273,9.016393,7.009346,,
Penn North/Reservoir Hill,biz4_,30.081301,30.0,30.120482,38.095238,41.8182,36.0,23.134328,21.818182,15.57377,14.018692,,
Penn North/Reservoir Hill,bkln,,,4.338052,,,,,,,,11.108984,
Penn North/Reservoir Hill,busload,,,,,,,,643.877,682.355,,,
Penn North/Reservoir Hill,clogged,4.447662,5.068266,7.757551,7.757551,2.275548,2.792718,1.861812,1.965246,3.827058,2.172114,2.896152,
Penn North/Reservoir Hill,cmos,,35.0,,,58.0,,,,,,,
Penn North/Reservoir Hill,comprop,145.0,143.0,140.0,142.0,142.0,142.0,141.0,142.0,142.0,140.0,,
Penn North/Reservoir Hill,crehab,6.896552,6.993007,3.571429,2.816901,11.267606,14.084507,10.638298,18.309859,4.929577,10.714286,,
Penn North/Reservoir Hill,dirtyst,84.195283,91.8494,127.534133,94.642118,68.266446,78.196111,56.681837,83.264377,105.812991,116.36326,80.471659,
Penn North/Reservoir Hill,elheat,,32.42741,31.841612,35.908571,33.371,33.009259,31.366171,28.8466,25.948297,24.809816,,
Penn North/Reservoir Hill,hcvhouse,,,,,195.748731,203.196347,196.470196,188.535912,167.208379,185.395384,,
Penn North/Reservoir Hill,heatgas,,59.279907,58.950328,56.182857,60.2124,60.300926,62.105019,66.279879,69.582025,71.042945,,
Penn North/Reservoir Hill,hfai,,,7.0,,,7.733333,,,,,,
Penn North/Reservoir Hill,kra,,,,,,,35.555556,47.5,,,,
Penn North/Reservoir Hill,nohhint,,,,,,,,31.236946,29.209954,27.042945,,
Penn North/Reservoir Hill,novhcl,,48.130081,48.66448,46.514286,43.3348,43.680556,43.238848,40.241355,40.9036,42.871166,,
Penn North/Reservoir Hill,numbus,246.0,160.0,166.0,189.0,275.0,283.0,134.0,110.0,122.0,214.0,,
Penn North/Reservoir Hill,palg1,,,,,,1.47059,5.31915,4.7619,,,,
Penn North/Reservoir Hill,palg2,,,,,,10.0,0.0,5.47945,,,,
Penn North/Reservoir Hill,pmath3,,,,,,23.5849,9.7561,12.766,,,,
Penn North/Reservoir Hill,pmath5,,,,,,4.85437,10.5263,19.5402,,,,
Penn North/Reservoir Hill,pmath8,,,,,,4.90196,1.63934,5.35714,,,,
Penn North/Reservoir Hill,prbprl,,,,7.731184,,,,,,,,
Penn North/Reservoir Hill,pread3,,,,,,20.7547,9.01639,10.6383,,,,
Penn North/Reservoir Hill,pread5,,,,,,6.79612,5.26316,12.8571,,,,
Penn North/Reservoir Hill,pread8,,,,,,8.18182,4.34783,12.8571,,,,
Penn North/Reservoir Hill,pubtran,,30.226556,28.039773,25.705706,24.7241,24.811835,29.230769,28.245614,25.388601,27.296182,,
Penn North/Reservoir Hill,regvote,80.289578,,82.953148,,81.150116,,83.417565,,82.160907,,,
Penn North/Reservoir Hill,smlbus,238.0,155.0,161.0,181.0,262.0,267.0,128.0,105.0,113.0,196.0,,
Penn North/Reservoir Hill,trees,,41.221794,,,,,,40.425926,,,,
Penn North/Reservoir Hill,voted,42.9,,58.776123,,36.525837,,48.313072,,43.059019,,,
Penn North/Reservoir Hill,walked,,3.297964,3.835227,4.114114,4.30464,4.282377,4.534413,6.41604,5.958549,7.301342,,
Penn North/Reservoir Hill,wlksc,,74.213115,,,,,,76.95,,,,
Pimlico/Arlington/Hilltop,CSA2010,,,,,,,,,,,,Pimlico/Arlington/Hilltop
Pimlico/Arlington/Hilltop,arrest,,,,,73.731705,51.722241,31.567366,,,,,
Pimlico/Arlington/Hilltop,banks,,0.169262,0.084631,0.084631,0.169262,0.169262,0.169262,0.169262,0.169262,0.169262,,
Pimlico/Arlington/Hilltop,biz1_,7.222222,6.927711,9.433962,6.845966,6.6092,9.71564,12.374582,10.067114,9.118541,8.443272,,
Pimlico/Arlington/Hilltop,biz2_,23.888889,13.855422,20.754717,26.894866,14.3678,17.298578,24.080268,31.879195,27.051672,17.150396,,
Pimlico/Arlington/Hilltop,biz4_,34.722222,34.337349,38.274933,41.075795,41.3793,34.0,34.113712,38.926175,34.042553,28.23219,,
Pimlico/Arlington/Hilltop,bkln,,,2.045116,,,,,,,,3.301759,
Pimlico/Arlington/Hilltop,busload,,,,,,,,417.569,457.81,,,
Pimlico/Arlington/Hilltop,clogged,4.062288,8.039946,9.22478,7.362898,5.670278,3.808395,2.877454,3.639133,4.062288,5.331754,3.554502,
Pimlico/Arlington/Hilltop,cmos,,12.0,,,4.0,,,,,,,
Pimlico/Arlington/Hilltop,comprop,207.0,207.0,208.0,208.0,210.0,210.0,207.0,207.0,207.0,206.0,,
Pimlico/Arlington/Hilltop,crehab,22.705314,23.671498,14.423077,9.615385,11.428571,14.285714,12.077295,14.009662,14.975845,10.194175,,
Pimlico/Arlington/Hilltop,dirtyst,79.045362,73.459716,70.836154,45.870007,38.507109,49.339878,38.676371,51.963439,34.529452,68.297224,43.669601,
Pimlico/Arlington/Hilltop,elheat,,27.560386,26.309379,22.625631,20.0,18.246387,17.27542,20.368526,22.701592,25.664173,,
Pimlico/Arlington/Hilltop,hcvhouse,,,,,178.294574,165.822202,162.494095,168.011391,173.134328,174.131857,,
Pimlico/Arlington/Hilltop,heatgas,,56.425121,57.295981,62.779514,66.9068,69.43424,71.742349,70.119522,68.875193,66.004643,,
Pimlico/Arlington/Hilltop,hfai,,,9.75,,,7.978261,,,,,,
Pimlico/Arlington/Hilltop,kra,,,,,,,36.363636,49.107143,,,,
Pimlico/Arlington/Hilltop,nohhint,,,,,,,,40.911355,38.315357,36.987361,,
Pimlico/Arlington/Hilltop,novhcl,,34.879227,38.124239,40.274104,44.0248,43.203527,40.078973,41.633466,37.647663,35.749291,,
Pimlico/Arlington/Hilltop,numbus,360.0,332.0,371.0,409.0,348.0,422.0,299.0,298.0,329.0,379.0,,
Pimlico/Arlington/Hilltop,palg1,,,,,,5.20833,9.80392,10.7438,,,,
Pimlico/Arlington/Hilltop,palg2,,,,,,4.7619,1.13636,3.7037,,,,
Pimlico/Arlington/Hilltop,pmath3,,,,,,13.8462,16.6667,11.8881,,,,
Pimlico/Arlington/Hilltop,pmath5,,,,,,2.11268,5.96026,11.6505,,,,
Pimlico/Arlington/Hilltop,pmath8,,,,,,2.32558,10.8527,6.25,,,,
Pimlico/Arlington/Hilltop,prbprl,,,,7.593265,,,,,,,,
Pimlico/Arlington/Hilltop,pread3,,,,,,17.0543,10.4895,10.5634,,,,
Pimlico/Arlington/Hilltop,pread5,,,,,,7.04225,9.21053,8.0,,,,
Pimlico/Arlington/Hilltop,pread8,,,,,,5.83942,14.1791,8.0,,,,
Pimlico/Arlington/Hilltop,pubtran,,23.665224,28.351992,28.955975,30.3544,30.054918,27.056673,23.95329,21.218487,20.114759,,
Pimlico/Arlington/Hilltop,regvote,77.176186,,78.870914,,75.756575,,76.053703,,75.756575,,,
Pimlico/Arlington/Hilltop,smlbus,349.0,321.0,344.0,398.0,333.0,407.0,284.0,283.0,313.0,354.0,,
Pimlico/Arlington/Hilltop,trees,,23.136432,,,,,,22.4201,,,,
Pimlico/Arlington/Hilltop,voted,41.1,,53.736107,,34.572923,,41.839991,,38.073794,,,
Pimlico/Arlington/Hilltop,walked,,4.834055,4.58214,2.767296,6.95942,8.711932,10.002612,11.250356,11.07443,7.778132,,
Pimlico/Arlington/Hilltop,wlksc,,65.937008,,,,,,72.85,,,,
Poppleton/The Terraces/Hollins Market,CSA2010,,,,,,,,,,,,Poppleton/The Terraces/Hollins Market
Poppleton/The Terraces/Hollins Market,arrest,,,,,82.629356,52.006336,31.262289,,,,,
Poppleton/The Terraces/Hollins Market,banks,,0.196618,0.393236,0.196618,0.393236,0.196618,0.196618,0.196618,0.196618,0.393236,,
Poppleton/The Terraces/Hollins Market,biz1_,12.751678,6.716418,10.135135,11.538462,7.33333,9.547739,5.882353,7.216495,3.669725,4.137931,,
Poppleton/The Terraces/Hollins Market,biz2_,30.201342,20.895522,20.945946,26.282051,24.0,17.085427,14.285714,20.618557,18.348624,6.896552,,
Poppleton/The Terraces/Hollins Market,biz4_,40.939597,41.791045,43.243243,44.230769,43.3333,37.0,29.411765,29.896907,26.605505,20.689655,,
Poppleton/The Terraces/Hollins Market,bkln,,,1.131416,,,,,,,,1.287789,
Poppleton/The Terraces/Hollins Market,busload,,,,,,,,497.444,638.867,,,
Poppleton/The Terraces/Hollins Market,clogged,3.145891,5.112072,5.898545,7.668109,2.359418,1.769564,5.898545,4.128982,4.128982,6.4884,4.522218,
Poppleton/The Terraces/Hollins Market,cmos,,13.0,,,19.0,,,,,,,
Poppleton/The Terraces/Hollins Market,comprop,233.0,233.0,236.0,236.0,234.0,234.0,233.0,228.0,228.0,206.0,,
Poppleton/The Terraces/Hollins Market,crehab,9.012876,11.587983,4.237288,8.050847,6.410256,4.700855,11.158798,17.54386,9.649123,10.194175,,
Poppleton/The Terraces/Hollins Market,dirtyst,57.019269,104.600865,121.903264,101.651593,86.708612,134.486827,85.528903,68.61974,48.957924,86.708612,85.725521,
Poppleton/The Terraces/Hollins Market,elheat,,44.509232,34.375,33.778802,33.864,32.265446,39.688889,38.737446,42.385057,42.770804,,
Poppleton/The Terraces/Hollins Market,hcvhouse,,,,,83.97398,72.47191,73.197578,74.336283,72.794571,68.592058,,
Poppleton/The Terraces/Hollins Market,heatgas,,51.506317,59.981343,61.612903,61.2156,63.615561,57.066667,57.580105,55.172414,54.439795,,
Poppleton/The Terraces/Hollins Market,hfai,,,8.454545,,,10.666667,,,,,,
Poppleton/The Terraces/Hollins Market,kra,,,,,,,38.028169,31.081081,,,,
Poppleton/The Terraces/Hollins Market,nohhint,,,,,,,,30.129125,27.250958,25.337053,,
Poppleton/The Terraces/Hollins Market,novhcl,,59.378037,61.520522,61.797235,58.9484,53.135011,55.377778,53.084648,49.042146,49.232915,,
Poppleton/The Terraces/Hollins Market,numbus,149.0,134.0,148.0,156.0,150.0,199.0,119.0,97.0,109.0,145.0,,
Poppleton/The Terraces/Hollins Market,palg1,,,,,,2.32558,1.69492,3.44828,,,,
Poppleton/The Terraces/Hollins Market,palg2,,,,,,0.0,2.94118,0.0,,,,
Poppleton/The Terraces/Hollins Market,pmath3,,,,,,1.33333,12.1212,12.3457,,,,
Poppleton/The Terraces/Hollins Market,pmath5,,,,,,10.1695,6.75676,5.6338,,,,
Poppleton/The Terraces/Hollins Market,pmath8,,,,,,1.5873,2.38095,1.92308,,,,
Poppleton/The Terraces/Hollins Market,prbprl,,,,8.368532,,,,,,,,
Poppleton/The Terraces/Hollins Market,pread3,,,,,,1.33333,2.98507,7.31707,,,,
Poppleton/The Terraces/Hollins Market,pread5,,,,,,5.08475,5.40541,12.5,,,,
Poppleton/The Terraces/Hollins Market,pread8,,,,,,6.15385,4.65116,12.5,,,,
Poppleton/The Terraces/Hollins Market,pubtran,,34.731324,40.013727,36.759371,25.7752,24.221453,26.350606,25.287356,23.196152,27.124367,,
Poppleton/The Terraces/Hollins Market,regvote,74.340021,,83.289335,,77.085533,,78.854275,,81.309398,,,
Poppleton/The Terraces/Hollins Market,smlbus,145.0,131.0,144.0,148.0,142.0,183.0,108.0,88.0,102.0,136.0,,
