CSA,indicator,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Morrell Park/Violetville,absmd,19.84127,15.062762,16.5289,21.2766,22.5296,27.7344,21.6535,23.111111,,25.403226,
Morrell Park/Violetville,artevnt,,,,,0.223115,0.111557,0.111557,,0.0,0.0,0.0
Morrell Park/Violetville,bahigher,,8.937958,9.896972,11.859025,10.95,9.728086,11.050847,12.787162,11.764706,13.307073,
Morrell Park/Violetville,birthwt,92.5,92.173913,93.162393,92.537313,94.444444,91.044776,85.03937,87.704918,85.714286,81.981982,
Morrell Park/Violetville,caracc,,59.013833,55.667113,,,106.314145,130.187416,141.008478,130.85676,124.274877,104.752343
Morrell Park/Violetville,caslt,,85.118251,101.405622,,,76.639893,110.999554,110.33021,84.114235,80.209728,72.958501
Morrell Park/Violetville,compl,95.2381,81.48,91.48936,73.80952,84.0,79.591837,68.888889,82.142857,,81.818182,84.615385
Morrell Park/Violetville,drop,3.365385,3.017241,3.030303,1.315789,3.404255,4.56621,4.663212,5.633803,,3.636364,3.0837
Morrell Park/Violetville,ebll,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Morrell Park/Violetville,empl,53.966667,55.308505,63.870286,62.225818,61.2566,60.103524,62.136117,64.972419,65.769231,66.062898,
Morrell Park/Violetville,farms,71.897436,76.71,69.6,80.465116,,,,,,,
Morrell Park/Violetville,fastfd,,,,,,,,,,0.36,
Morrell Park/Violetville,gunhom,,0.111557,0.0,0.0,0.111557,0.111557,0.111557,0.223115,0.111557,0.446229,0.780901
Morrell Park/Violetville,hsaalg,51.764706,33.333333,31.58,26.470588,40.0,,,,,,
Morrell Park/Violetville,hsabio,57.894737,52.238806,56.41,53.030303,67.272727,,,,,,
Morrell Park/Violetville,hsaeng,59.016393,53.030303,40.91,41.791045,57.692308,,,,,,
Morrell Park/Violetville,hsagov,73.770492,66.666667,,65.306122,72.093023,,,,,,
Morrell Park/Violetville,hsattend,208.0,232.0,229.0,228.0,235.0,219.0,193.0,213.0,,220.0,227.0
Morrell Park/Violetville,hstud,4.923077,6.28,7.04,7.63,7.28,6.7452,6.1433,9.474886,,13.586957,15.701559
Morrell Park/Violetville,lesshs,,34.559756,31.283172,31.576441,32.16,32.021618,29.169492,27.635135,26.56224,24.370611,
Morrell Park/Violetville,libcard,,67.157519,68.273092,62.137439,101.07095,107.206604,99.39759,74.743418,83.779563,81.883088,
Morrell Park/Violetville,lifexp,,72.243403,72.66894,72.696248,72.976384,73.618862,73.018007,72.9,72.414949,,
Morrell Park/Violetville,liquor,,1.227131,1.227131,1.115573,0.892459,0.892459,0.892459,0.892459,0.892459,0.892459,
Morrell Park/Violetville,math3,95.238095,83.33,79.52,77.380952,60.240964,,,,,,
Morrell Park/Violetville,math5,80.555556,78.31,85.33,68.604651,38.028169,,,,,,
Morrell Park/Violetville,math8,56.989247,61.54,44.59,44.871795,29.577465,,,,,,
Morrell Park/Violetville,mort1_,,11.254019,11.608624,10.152284,10.10101,8.223684,1.612903,1.6,0.0,,
Morrell Park/Violetville,narc,,20.638108,20.861223,,,31.012941,37.148594,58.456046,43.395805,36.033021,25.658188
Morrell Park/Violetville,nilf,27.344297,39.341301,26.454001,28.37109,28.4738,31.037229,27.384059,27.895981,28.057692,28.065287,
Morrell Park/Violetville,overd,,,,,,,,,17.068273,13.498438,11.601963
Morrell Park/Violetville,prenatal,61.666667,65.217391,58.119658,52.238806,58.333333,55.970149,50.393701,61.47541,55.462185,54.054054,
Morrell Park/Violetville,publart,,,,,,0.557787,0.557787,0.557787,0.557787,0.557787,0.557787
Morrell Park/Violetville,read3,80.952381,82.93,73.49,69.047619,67.5,,,,,,
Morrell Park/Violetville,read5,93.055556,78.31,86.67,77.906977,73.239437,,,,,,
Morrell Park/Violetville,read8,56.989247,72.31,62.16,78.205128,72.058824,,,,,,
Morrell Park/Violetville,ready,,55.56,78.65,80.681818,,,,,,,
Morrell Park/Violetville,sclemp,63.896848,71.940299,66.077739,63.551402,61.290323,61.386139,57.894737,75.568182,65.116279,61.792453,
Morrell Park/Violetville,sclsw,,3.887689,3.896104,3.763441,5.388128,4.880295,8.759954,,,5.921053,3.591682
Morrell Park/Violetville,sped,15.179487,14.116576,13.35,12.651163,,,,,,,
Morrell Park/Violetville,susp,5.213904,6.323185,5.652174,5.591398,,,,,,,
Morrell Park/Violetville,tanf,,3.329918,4.098361,3.381148,4.51039,3.483607,4.661885,4.764344,3.739754,4.661885,
Morrell Park/Violetville,teenbir,78.817734,14.778325,39.408867,34.482759,49.261084,73.891626,19.704433,68.965517,49.261084,24.630542,
Morrell Park/Violetville,termbir,87.5,86.086957,88.034188,92.537313,91.666667,90.298507,85.03937,83.606557,82.352941,76.576577,
Morrell Park/Violetville,unempl,5.6683,5.266815,9.816708,9.403092,9.79499,8.859247,10.4999,6.875493,6.096154,5.792197,
Morrell Park/Violetville,unempr,7.801589,8.694655,13.395863,13.197073,13.7857,10.845723,14.459497,9.569509,8.48274,8.060942,
Morrell Park/Violetville,wstud,67.38462,61.57,61.26,58.79,57.6,55.35,51.19,45.091324,,40.326087,38.30735
Mount Washington/Coldspring,Fastfd,,0.193498,,0.967492,,,,,0.967492,,
Mount Washington/Coldspring,aastud,49.01961,53.92,50.34,47.12,47.06,48.41,44.56,43.927649,,41.20603,40.452261
Mount Washington/Coldspring,abse,4.379562,6.914894,5.1282,3.7433,1.0417,4.2453,3.4483,5.429864,,11.219512,
Mount Washington/Coldspring,abshs,10.34483,14.117647,13.7931,14.1176,9.589,10.0,7.142857,12.987013,,16.129032,
Mount Washington/Coldspring,absmd,6.097561,6.17284,6.0976,4.6154,4.0,10.4651,8.6538,2.247191,,13.0,
Mount Washington/Coldspring,artevnt,,,,,0.580495,0.580495,0.386997,0.580495,0.773994,0.580495,0.193498
Mount Washington/Coldspring,bahigher,,68.878344,68.813475,69.467575,70.48,68.301591,69.604945,70.351212,70.633044,68.879244,
Mount Washington/Coldspring,birthwt,92.537313,92.727273,96.875,89.855072,89.393939,87.272727,95.3125,94.594595,92.647059,91.071429,
Mount Washington/Coldspring,caracc,,28.057276,49.148607,,,81.26935,186.145511,178.405573,149.9613,162.732198,134.674923
Mount Washington/Coldspring,caslt,,14.512384,12.964396,,,16.447368,16.834365,20.317337,14.899381,16.640867,21.091331
Mount Washington/Coldspring,compl,85.71429,86.67,87.5,94.73684,90.0,91.304348,81.25,85.714286,,88.888889,88.0
Mount Washington/Coldspring,drop,5.172414,3.529412,1.111111,0.0,1.369863,0.0,0.0,0.0,,,
Mount Washington/Coldspring,ebll,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Mount Washington/Coldspring,empl,74.05,73.26593,84.123422,83.856367,82.1484,80.269762,79.773031,80.563003,78.733333,75.008199,
Mount Washington/Coldspring,farms,30.065359,34.95,27.89,28.571429,,,,,,,
Mount Washington/Coldspring,fastfd,,,,,,,,,,2.3,
Mount Washington/Coldspring,gunhom,,0.0,0.0,0.0,,0.0,0.0,0.193498,0.0,0.386997,0.193498
Mount Washington/Coldspring,hsaalg,51.851852,52.380952,47.37,54.545455,62.5,,,,,,
Mount Washington/Coldspring,hsabio,86.666667,66.666667,69.57,68.181818,77.777778,,,,,,
Mount Washington/Coldspring,hsaeng,68.75,67.857143,75.0,71.428571,84.210526,,,,,,
Mount Washington/Coldspring,hsagov,80.0,76.190476,,95.238095,100.0,,,,,,
Mount Washington/Coldspring,hsattend,58.0,85.0,87.0,85.0,73.0,80.0,70.0,77.0,,93.0,99.0
Mount Washington/Coldspring,hstud,1.30719,2.14,2.04,2.76,3.82,3.1746,3.4483,3.875969,,4.020101,4.522613
Mount Washington/Coldspring,lesshs,,5.154357,5.598216,5.273782,4.91,5.296113,4.971782,4.818949,4.465458,5.284657,
Mount Washington/Coldspring,libcard,,268.962848,273.606811,224.264706,290.634675,295.665635,259.287926,217.49226,238.390093,270.123839,
Mount Washington/Coldspring,lifexp,,81.054501,81.730281,81.358682,81.26099,81.53739,81.151857,79.8,79.883888,,
Mount Washington/Coldspring,liquor,,0.193498,0.386997,0.193498,0.386997,0.386997,0.386997,0.386997,0.386997,0.580495,
Mount Washington/Coldspring,math3,89.473684,100.0,97.14,90.47619,93.939394,,,,,,
Mount Washington/Coldspring,math5,87.5,85.71,70.27,92.307692,81.481481,,,,,,
Mount Washington/Coldspring,math8,50.0,65.38,81.82,80.0,60.0,,,,,,
Mount Washington/Coldspring,mort1_,,3.174603,3.115265,3.115265,0.0,0.0,0.0,0.0,0.0,,
Mount Washington/Coldspring,narc,,3.289474,3.676471,,,7.54644,6.772446,7.933437,7.933437,5.611455,15.673375
Mount Washington/Coldspring,nilf,12.416979,23.418763,11.332398,12.220881,14.1881,15.495609,16.154873,15.851206,17.066667,20.629715,
Mount Washington/Coldspring,overd,,,,,,,,,1.547988,1.934985,3.095975
Mount Washington/Coldspring,prenatal,64.179104,70.909091,70.3125,71.014493,65.151515,74.545455,68.75,72.972973,75.0,76.785714,
Mount Washington/Coldspring,publart,,,,,,0.193498,0.193498,0.193498,0.057261,0.193498,0.193498
Mount Washington/Coldspring,read3,89.473684,91.18,94.29,93.023256,97.058824,,,,,,
Mount Washington/Coldspring,read5,95.833333,89.29,83.78,100.0,88.888889,,,,,,
Mount Washington/Coldspring,read8,60.714286,76.92,90.91,93.333333,84.0,,,,,,
Mount Washington/Coldspring,ready,,66.67,80.49,100.0,,,,,,,
Mount Washington/Coldspring,sclemp,100.0,100.0,87.857143,82.300885,83.72093,80.733945,76.041667,92.857143,93.913043,100.0,
Mount Washington/Coldspring,sclsw,,2.542373,4.076087,1.186944,1.790281,1.662708,4.509284,,,0.671141,0.702576
Mount Washington/Coldspring,sped,8.823529,11.163895,11.79,8.77193,,,,,,,
Mount Washington/Coldspring,susp,2.173913,2.994012,4.395604,2.670623,,,,,,,
Mount Washington/Coldspring,tanf,,0.251889,0.251889,0.419815,0.172563,0.671704,0.083963,0.0,0.167926,0.671704,
Mount Washington/Coldspring,teenbir,10.869565,10.869565,0.0,0.0,10.869565,0.0,0.0,0.0,10.869565,10.869565,
Mount Washington/Coldspring,termbir,89.552239,90.909091,95.3125,86.956522,92.424242,90.909091,90.625,94.594595,91.176471,91.071429,
Mount Washington/Coldspring,unempl,3.40745,3.315307,4.123422,3.922752,3.66346,4.23463,6.708945,3.585791,4.2,4.362086,
Mount Washington/Coldspring,unempr,3.890537,4.329137,4.650427,4.46889,4.26918,4.735181,8.001592,4.26125,5.064309,5.495868,
Mount Washington/Coldspring,wstud,39.86928,36.82,39.46,40.85,40.0,39.15,44.56,45.736434,,52.512563,53.266332
North Baltimore/Guilford/Homeland,Fastfd,,0.973431,,0.687128,,,,,0.458085,,
North Baltimore/Guilford/Homeland,aastud,46.61355,38.12,34.85,40.07,36.97,32.8,34.64,32.94702,,35.849057,36.695652
North Baltimore/Guilford/Homeland,abse,7.251908,3.088803,3.6437,4.0293,4.5775,6.8729,4.6053,5.844156,,12.237762,
North Baltimore/Guilford/Homeland,abshs,20.0,18.0,21.0,22.8814,17.0213,16.312057,15.068493,18.902439,,17.647059,
North Baltimore/Guilford/Homeland,absmd,4.545455,5.405405,3.6364,8.8435,6.993,8.3333,7.3529,5.30303,,3.10559,
North Baltimore/Guilford/Homeland,artevnt,,,,,0.400825,0.572607,0.515346,0.744388,0.458085,0.515346,0.171782
North Baltimore/Guilford/Homeland,bahigher,,74.213663,72.444357,73.584162,75.9,74.485676,73.558382,73.652638,75.739531,75.867401,
North Baltimore/Guilford/Homeland,birthwt,90.677966,89.361702,94.117647,88.059701,94.326241,94.69697,93.243243,89.473684,95.454545,89.090909,
North Baltimore/Guilford/Homeland,caracc,,28.401283,35.043518,,,32.638571,50.389372,46.839212,41.628493,43.346312,26.053596
North Baltimore/Guilford/Homeland,caslt,,15.746679,20.327531,,,18.208887,18.208887,19.583142,12.540082,14.715987,10.478699
North Baltimore/Guilford/Homeland,compl,96.2963,95.45,80.0,87.87879,73.076923,85.714286,92.307692,93.939394,,96.875,97.222222
North Baltimore/Guilford/Homeland,drop,0.0,2.0,1.923077,0.847458,2.12766,1.41844,0.0,1.829268,,,
North Baltimore/Guilford/Homeland,ebll,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
North Baltimore/Guilford/Homeland,empl,55.55,55.622219,59.147191,56.848723,56.6302,56.786259,54.877159,52.914477,54.993973,55.657271,
North Baltimore/Guilford/Homeland,farms,35.059761,29.37,24.81,28.175896,,,,,,,
North Baltimore/Guilford/Homeland,fastfd,,,,,,,,,,1.1,
North Baltimore/Guilford/Homeland,gunhom,,0.057261,0.057261,0.0,,0.0,0.114521,0.114521,0.114521,0.057261,0.0
North Baltimore/Guilford/Homeland,hsaalg,53.125,40.0,27.27,17.241379,57.142857,,,,,,
North Baltimore/Guilford/Homeland,hsabio,76.666667,73.913043,62.86,54.285714,87.234043,,,,,,
North Baltimore/Guilford/Homeland,hsaeng,70.833333,75.862069,64.0,63.414634,80.0,,,,,,
North Baltimore/Guilford/Homeland,hsagov,85.714286,85.185185,,70.588235,91.891892,,,,,,
North Baltimore/Guilford/Homeland,hsattend,120.0,100.0,100.0,118.0,141.0,141.0,146.0,164.0,,136.0,166.0
North Baltimore/Guilford/Homeland,hstud,1.195219,2.03,1.89,3.75,4.05,3.3688,2.0478,1.986755,,3.773585,5.217391
North Baltimore/Guilford/Homeland,lesshs,,3.488264,3.584794,4.2549,3.89,3.931936,3.232285,3.074327,3.015751,3.411617,
North Baltimore/Guilford/Homeland,libcard,,243.987632,224.46175,188.043976,258.531837,263.112689,238.605131,206.252863,222.056803,237.459917,
North Baltimore/Guilford/Homeland,lifexp,,82.172795,83.178135,83.751788,83.901814,83.997666,83.462164,82.4,82.647389,,
North Baltimore/Guilford/Homeland,liquor,,0.114521,0.286303,0.114521,0.286303,0.343564,0.286303,0.286303,0.286303,0.229043,
North Baltimore/Guilford/Homeland,math3,88.636364,91.67,93.62,88.888889,97.777778,,,,,,
North Baltimore/Guilford/Homeland,math5,81.666667,86.67,80.0,81.355932,87.804878,,,,,,
North Baltimore/Guilford/Homeland,math8,38.461538,69.57,68.75,80.0,78.571429,,,,,,
North Baltimore/Guilford/Homeland,mort1_,,4.109589,0.0,0.0,1.485884,1.455604,1.447178,1.494768,1.552795,,
North Baltimore/Guilford/Homeland,narc,,7.558406,9.218965,,,11.108566,11.223087,13.685295,11.910215,8.76088,14.372423
North Baltimore/Guilford/Homeland,nilf,32.315584,40.616152,37.091781,38.781925,38.6407,39.184525,42.009243,43.701226,41.840096,41.291255,
North Baltimore/Guilford/Homeland,overd,,,,,,,,,1.431516,1.77508,1.488777
North Baltimore/Guilford/Homeland,prenatal,63.559322,69.503546,75.735294,67.164179,72.340426,65.909091,73.648649,79.824561,85.454545,86.363636,
North Baltimore/Guilford/Homeland,publart,,,,,,0.515346,0.515346,0.515346,0.515346,0.572607,0.572607
North Baltimore/Guilford/Homeland,read3,90.909091,90.0,91.3,100.0,96.491228,,,,,,
North Baltimore/Guilford/Homeland,read5,86.666667,91.11,88.89,96.491228,92.682927,,,,,,
North Baltimore/Guilford/Homeland,read8,53.846154,91.67,87.5,94.545455,90.47619,,,,,,
North Baltimore/Guilford/Homeland,ready,,83.58,89.09,95.0,,,,,,,
North Baltimore/Guilford/Homeland,sclemp,100.0,100.0,100.0,100.0,100.0,100.0,98.185118,98.622417,98.529412,98.585859,
North Baltimore/Guilford/Homeland,sclsw,,2.553192,2.37581,3.903346,2.631579,1.5625,4.43686,,,1.937407,1.201201
North Baltimore/Guilford/Homeland,sped,12.151394,10.497238,10.42,9.446254,,,,,,,
North Baltimore/Guilford/Homeland,susp,2.955665,2.247191,3.71179,3.159851,,,,,,,
North Baltimore/Guilford/Homeland,tanf,,0.799017,0.676091,0.64536,0.537273,0.64536,0.676091,0.768285,0.676091,0.706822,
North Baltimore/Guilford/Homeland,teenbir,3.12256,1.56128,0.0,0.0,0.78064,0.78064,0.78064,1.56128,0.78064,0.0,
North Baltimore/Guilford/Homeland,termbir,91.525424,92.198582,92.647059,89.552239,90.070922,93.939394,88.513514,86.842105,97.272727,92.727273,
North Baltimore/Guilford/Homeland,unempl,4.014004,3.687475,3.714595,4.369352,4.72909,4.029216,4.759588,3.384297,3.133789,3.003292,
North Baltimore/Guilford/Homeland,unempr,5.93047,6.217322,5.914243,7.150206,7.7072,5.580878,8.207494,6.011315,5.391208,5.119781,
North Baltimore/Guilford/Homeland,wstud,42.43028,52.12,53.6,50.16,51.58,55.85,54.61,55.13245,,54.202401,50.086957
Northwood,Fastfd,,0.420597,,0.420597,,,,,0.360512,,
Northwood,aastud,96.1136,97.75,97.16,96.67,96.19,96.42,96.28,95.087266,,95.478723,95.519481
Northwood,abse,9.175739,13.112392,8.2956,9.403,11.7391,13.0,11.0335,12.081514,,19.032761,
Northwood,abshs,28.68526,30.633284,28.4497,26.7273,29.7445,33.268859,25.049702,42.540323,,37.15415,
Northwood,absmd,13.39286,12.436548,9.6591,7.2423,9.3407,14.7399,9.9707,12.362637,,14.845938,
Northwood,artevnt,,,,,0.841194,0.540768,1.02145,1.261792,1.321877,1.081536,0.120171
Northwood,bahigher,,26.393188,24.760304,24.031084,24.8,24.274352,25.233549,27.258304,27.170841,26.453155,
Northwood,birthwt,84.04908,86.335404,91.390728,88.484848,80.13245,88.961039,91.428571,91.558442,87.394958,88.095238,
Northwood,caracc,,49.029622,40.31725,,,53.055339,62.849246,72.102385,69.278375,67.956498,44.342967
Northwood,caslt,,49.990987,51.192694,,,32.866671,32.866671,39.596227,32.506159,32.025476,22.411825
Northwood,compl,78.28571,79.66,84.31373,71.94245,84.444444,81.25,84.552846,76.859504,,78.151261,74.590164
Northwood,drop,3.054449,3.240059,3.372681,1.090909,1.09489,3.094778,1.192843,1.814516,,1.581028,1.113173
Northwood,ebll,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Northwood,empl,53.775,53.099516,58.23455,55.452691,53.9044,53.695073,52.68703,53.032462,55.804416,56.698304,
Northwood,farms,76.631789,74.62,71.02,78.60262,,,,,,,
Northwood,fastfd,,,,,,,,,,0.62,
Northwood,gunhom,,0.180256,0.180256,0.240341,0.060085,0.120171,0.120171,0.060085,0.180256,0.300427,0.120171
Northwood,hsaalg,25.978648,23.873874,22.73,29.353234,38.043478,,,,,,
Northwood,hsabio,38.565022,35.849057,31.95,43.229167,54.761905,,,,,,
Northwood,hsaeng,38.034188,35.981308,36.22,36.526946,58.870968,,,,,,
Northwood,hsagov,50.0,49.519231,,40.243902,74.766355,,,,,,
Northwood,hsattend,753.0,679.0,587.0,550.0,548.0,517.0,503.0,496.0,,506.0,539.0
Northwood,hstud,0.44843,0.69,0.86,1.47,1.81,1.5995,1.859,2.133161,,1.662234,1.428571
Northwood,lesshs,,13.997985,13.729366,12.600826,11.97,11.651689,11.148753,11.20476,10.057499,10.267686,
Northwood,libcard,,272.066334,265.757375,218.890825,360.391756,376.554708,323.61954,267.860362,273.688638,259.268161,
Northwood,lifexp,,75.913161,76.17915,76.333668,76.16852,75.64364,75.572803,75.2,74.870232,,
Northwood,liquor,,0.120171,0.120171,0.120171,0.120171,0.120171,0.060085,0.060085,0.060085,0.060085,
Northwood,math3,85.714286,81.6,85.09,83.703704,64.40678,,,,,,
Northwood,math5,81.0,76.86,86.32,77.04918,52.542373,,,,,,
Northwood,math8,31.818182,35.58,57.84,45.299145,30.252101,,,,,,
Northwood,mort1_,,12.557078,13.110846,14.906832,17.721519,14.084507,14.454665,14.397906,13.927577,,
Northwood,narc,,44.162711,45.184162,,,19.527729,26.858139,19.948327,20.308839,14.600733,11.235955
Northwood,nilf,34.028375,39.594245,32.377114,34.489252,36.0222,37.882823,38.868017,40.411718,38.320189,37.583632,
Northwood,overd,,,,,,,,,1.261792,1.201706,2.042901
Northwood,prenatal,58.282209,55.900621,57.615894,52.121212,41.721854,59.090909,50.714286,64.935065,72.268908,70.634921,
Northwood,publart,,,,,,0.540768,0.540768,0.540768,0.540768,0.540768,0.540768
Northwood,read3,91.596639,76.8,74.56,77.037037,64.166667,,,,,,
Northwood,read5,90.0,83.47,85.47,81.967213,81.355932,,,,,,
Northwood,read8,50.757576,69.23,72.55,69.491525,52.892562,,,,,,
Northwood,ready,,69.29,69.63,78.064516,,,,,,,
Northwood,sclemp,95.856574,94.552529,95.058469,95.423341,98.962753,94.934548,98.996096,99.512459,98.812736,98.508258,
Northwood,sclsw,,5.546123,6.083178,7.156428,7.26979,5.055556,5.705128,,,3.426249,4.218928
Northwood,sped,15.047334,13.852178,14.84,14.137555,,,,,,,
Northwood,susp,8.451657,8.525755,8.557152,6.396453,,,,,,,
Northwood,tanf,,5.714286,6.619519,6.478076,4.89451,4.780764,4.130127,3.394625,2.970297,3.649222,
Northwood,teenbir,15.625,13.392857,18.60119,16.369048,11.160714,6.696429,8.184524,6.696429,2.232143,4.464286,
Northwood,termbir,85.889571,85.714286,88.07947,87.878788,77.483444,90.909091,91.428571,86.363636,87.394958,88.095238,
Northwood,unempl,7.774434,7.253199,9.380433,10.058057,10.0733,8.422104,9.661875,6.476643,5.772871,5.500233,
Northwood,unempr,11.784512,12.018016,13.883041,15.353293,15.7451,11.5,15.804943,10.883449,9.375,8.843027,
Northwood,wstud,1.195815,1.08,1.29,1.42,1.56,1.54,1.41,2.133161,,3.191489,3.441558
Oldtown/Middle East,Fastfd,,3.089245,,4.118993,,,,,4.23341,,
Oldtown/Middle East,aastud,96.91531,97.45,96.73,96.65,96.44,95.86,94.26,93.092105,,91.505216,91.896272
Oldtown/Middle East,abse,16.53117,20.879121,16.523,16.3957,15.942,20.0734,17.3006,23.35958,,31.302876,
Oldtown/Middle East,abshs,47.17949,54.506438,52.5463,46.0352,48.2301,48.430493,48.198198,58.629442,,59.726027,
Oldtown/Middle East,absmd,29.50311,25.284091,13.7427,15.7143,15.015,16.6197,16.6667,25.824176,,28.238342,
Oldtown/Middle East,artevnt,,,,,2.893923,1.097695,2.594551,3.193294,1.696437,2.394971,0.498952
Oldtown/Middle East,bahigher,,11.646647,12.667914,12.374934,15.3,14.993051,17.598307,19.524281,21.057133,20.757695,
Oldtown/Middle East,birthwt,87.179487,87.857143,79.72028,86.627907,85.25641,83.006536,83.832335,85.034014,83.687943,80.379747,
Oldtown/Middle East,caracc,,78.135915,81.828161,,,165.751921,179.523002,182.616505,175.431594,170.941024,130.126734
Oldtown/Middle East,caslt,,138.708712,143.498653,,,139.008083,134.317932,139.806407,132.222333,128.430296,103.981639
Oldtown/Middle East,compl,67.01031,76.04,81.18812,77.64706,79.120879,70.37037,73.195876,70.12987,,75.641026,69.736842
Oldtown/Middle East,drop,3.589744,5.579399,6.0,3.0837,2.212389,5.156951,2.477477,3.807107,,4.657534,1.37741
Oldtown/Middle East,ebll,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Oldtown/Middle East,empl,36.76,33.840466,41.141898,36.18799,39.015,41.354871,43.601896,46.266752,45.560032,46.353917,
